temp,location,clouds,pressure,rain,time_stamp,humidity,wind,is_Raining,ts_hour
44.94,Financial District,0.96,1012.4,0.0,2018-11-26 18:05:09,0.89,4.23,False,2018-11-26 18:00:00
43.29,Boston University,0.73,991.11,0.0,2018-11-27 20:15:20,0.71,8.64,False,2018-11-27 20:00:00
44.57,Back Bay,1.0,992.96,0.0057,2018-11-27 09:45:20,0.96,9.44,True,2018-11-27 09:00:00
52.72,North Station,0.74,999.95,0.0,2018-12-03 14:52:54,0.86,6.62,False,2018-12-03 14:00:00
47.2,West End,0.98,1002.74,0.0,2018-12-03 02:52:54,0.94,3.57,False,2018-12-03 02:00:00
32.31,Fenway,0.7,1033.65,0.0,2018-12-13 18:45:01,0.56,2.31,False,2018-12-13 18:00:00
38.55,North Station,0.68,996.62,0.0,2018-11-29 00:32:09,0.69,11.14,False,2018-11-29 00:00:00
37.31,North Station,0.22,1005.06,0.0,2018-11-29 11:52:54,0.68,8.75,False,2018-11-29 11:00:00
24.07,Financial District,0.5,1008.78,0.0,2018-12-18 12:45:01,0.51,15.03,False,2018-12-18 12:00:00
35.44,South Station,0.53,991.75,0.0,2018-11-28 08:07:40,0.78,5.86,False,2018-11-28 08:00:00
38.9,Back Bay,1.0,1006.4,0.0,2018-12-17 05:45:01,0.9,11.54,False,2018-12-17 05:00:00
41.04,Boston University,0.62,991.58,0.0,2018-11-28 16:06:22,0.62,9.97,False,2018-11-28 16:00:00
48.88,South Station,1.0,1002.89,0.0,2018-12-02 23:52:54,0.92,4.01,False,2018-12-02 23:00:00
52.73,Haymarket Square,0.74,999.95,0.0,2018-12-03 14:52:54,0.86,6.65,False,2018-12-03 14:00:00
38.56,Fenway,0.48,991.71,0.0,2018-11-28 14:06:22,0.67,11.42,False,2018-11-28 14:00:00
36.27,Northeastern University,0.87,1018.48,0.0,2018-12-01 02:09:58,0.7,4.3,False,2018-12-01 02:00:00
40.56,Haymarket Square,0.86,1014.17,0.0,2018-11-26 04:43:16,0.93,2.63,False,2018-11-26 04:00:00
29.43,Fenway,0.74,1034.78,0.0,2018-12-14 04:45:02,0.72,1.27,False,2018-12-14 04:00:00
40.72,Back Bay,0.95,1013.78,0.0,2018-11-26 04:49:37,0.92,2.59,False,2018-11-26 04:00:00
32.64,Fenway,0.52,1033.74,0.0,2018-12-13 19:45:01,0.57,1.74,False,2018-12-13 19:00:00
41.27,Fenway,0.66,991.63,0.0,2018-11-28 16:32:08,0.63,10.42,False,2018-11-28 16:00:00
38.6,South Station,0.51,997.89,0.0,2018-11-29 02:07:18,0.7,10.47,False,2018-11-29 02:00:00
36.27,Financial District,0.78,1001.88,0.0,2018-12-18 04:45:01,0.65,10.93,False,2018-12-18 04:00:00
36.8,Financial District,0.58,1002.22,0.0,2018-12-18 03:45:01,0.66,9.25,False,2018-12-18 03:00:00
54.71,Financial District,0.63,999.86,0.0,2018-12-03 15:52:54,0.79,7.44,False,2018-12-03 15:00:00
36.48,North End,0.87,1018.49,0.0,2018-12-01 02:11:03,0.69,4.17,False,2018-12-01 02:00:00
37.91,Haymarket Square,0.37,998.28,0.0,2018-11-29 02:37:52,0.72,10.56,False,2018-11-29 02:00:00
39.92,Northeastern University,0.33,992.11,0.0,2018-11-28 15:32:09,0.65,10.61,False,2018-11-28 15:00:00
44.44,Fenway,1.0,996.81,0.018,2018-11-27 06:45:20,0.92,12.89,True,2018-11-27 06:00:00
42.19,West End,0.54,991.84,0.0,2018-11-27 21:15:20,0.71,9.11,False,2018-11-27 21:00:00
40.21,Theatre District,1.0,1010.94,0.026,2018-12-17 01:45:01,0.91,10.6,True,2018-12-17 01:00:00
40.59,North Station,0.37,1009.55,0.0,2018-11-29 21:32:33,0.6,10.15,False,2018-11-29 21:00:00
37.84,Fenway,0.36,998.36,0.0,2018-11-29 02:33:32,0.72,10.56,False,2018-11-29 02:00:00
38.38,Beacon Hill,0.49,997.93,0.002,2018-11-29 02:09:19,0.7,10.38,True,2018-11-29 02:00:00
42.49,Northeastern University,0.44,1022.64,0.0,2018-12-01 18:52:54,0.57,0.92,False,2018-12-01 18:00:00
38.39,West End,0.26,1022.38,0.0,2018-12-16 09:45:02,0.76,7.81,False,2018-12-16 09:00:00
45.18,Theatre District,0.97,988.83,0.0,2018-11-27 12:45:20,0.94,4.86,False,2018-11-27 12:00:00
44.8,Fenway,0.98,1008.38,0.013,2018-11-26 22:05:09,0.87,7.36,True,2018-11-26 22:00:00
40.9,Northeastern University,0.43,1009.26,0.0,2018-11-29 21:18:20,0.59,10.07,False,2018-11-29 21:00:00
43.35,Financial District,0.8,990.8,0.0,2018-11-27 19:45:20,0.71,8.35,False,2018-11-27 19:00:00
30.79,Financial District,0.04,1017.23,0.0,2018-11-30 12:52:54,0.81,3.07,False,2018-11-30 12:00:00
30.88,Beacon Hill,0.2,1022.8,0.0,2018-12-09 23:06:24,0.56,5.53,False,2018-12-09 23:00:00
37.27,Fenway,0.93,1017.88,0.0,2018-12-01 00:52:54,0.68,2.93,False,2018-12-01 00:00:00
39.88,South Station,0.99,1008.35,0.002,2018-12-17 03:45:01,0.89,11.65,True,2018-12-17 03:00:00
35.95,West End,0.52,1023.47,0.0,2018-12-02 02:52:54,0.82,1.57,False,2018-12-02 02:00:00
37.6,Haymarket Square,0.62,1000.55,0.0,2018-11-29 06:38:30,0.71,10.47,False,2018-11-29 06:00:00
23.1,North Station,0.05,1027.52,0.0,2018-12-13 04:24:57,0.47,4.2,False,2018-12-13 04:00:00
37.75,North Station,0.47,998.2,0.0,2018-11-29 03:02:10,0.7,10.98,False,2018-11-29 03:00:00
45.48,South Station,0.92,1001.11,0.0,2018-12-03 08:52:54,0.94,2.86,False,2018-12-03 08:00:00
47.31,Boston University,0.98,1002.73,0.0,2018-12-03 02:52:54,0.94,3.41,False,2018-12-03 02:00:00
42.31,South Station,0.89,1015.01,0.0075,2018-11-26 13:35:10,0.91,3.62,True,2018-11-26 13:00:00
37.86,Northeastern University,0.99,1000.18,0.0,2018-11-29 06:48:53,0.69,10.03,False,2018-11-29 06:00:00
40.57,Fenway,0.94,1013.78,0.0,2018-11-26 04:49:38,0.92,2.55,False,2018-11-26 04:00:00
45.42,Northeastern University,1.0,1011.85,0.0,2018-11-26 18:35:09,0.87,6.16,False,2018-11-26 18:00:00
46.27,Financial District,0.08,1002.46,0.0,2018-12-04 00:52:54,0.58,6.15,False,2018-12-04 00:00:00
21.39,Theatre District,0.19,1033.72,0.0,2018-12-13 13:45:01,0.6,2.9,False,2018-12-13 13:00:00
39.66,Northeastern University,0.28,991.79,0.0,2018-11-28 15:06:22,0.65,8.32,False,2018-11-28 15:00:00
40.49,Financial District,0.87,1014.18,0.0,2018-11-26 04:41:37,0.94,2.6,False,2018-11-26 04:00:00
40.54,Back Bay,0.86,994.1,0.0,2018-11-28 21:32:09,0.65,9.53,False,2018-11-28 21:00:00
41.7,South Station,0.16,1009.57,0.0,2018-11-29 21:52:54,0.57,9.02,False,2018-11-29 21:00:00
41.16,Boston University,0.76,1028.45,0.0,2018-12-14 21:45:01,0.72,4.38,False,2018-12-14 21:00:00
40.61,Financial District,0.93,1013.76,0.0,2018-11-26 05:13:04,0.92,3.12,False,2018-11-26 05:00:00
42.3,Boston University,0.97,1014.07,0.003,2018-12-16 20:45:02,0.76,9.55,True,2018-12-16 20:00:00
40.26,Fenway,1.0,1014.17,0.0,2018-11-26 06:15:14,0.92,1.1,False,2018-11-26 06:00:00
33.71,Beacon Hill,0.36,1022.26,0.0,2018-12-01 12:52:54,0.78,5.13,False,2018-12-01 12:00:00
37.78,Fenway,0.53,1023.03,0.0,2018-12-01 14:52:54,0.67,4.77,False,2018-12-01 14:00:00
42.35,Theatre District,0.92,1018.9,0.007,2018-12-16 16:45:01,0.73,9.48,True,2018-12-16 16:00:00
32.83,Beacon Hill,0.16,991.41,0.0,2018-11-28 10:32:07,0.85,6.38,False,2018-11-28 10:00:00
37.82,Beacon Hill,0.45,998.92,0.0,2018-11-29 04:46:23,0.7,9.37,False,2018-11-29 04:00:00
42.69,South Station,0.94,1014.19,0.0,2018-11-26 07:46:10,0.88,1.97,False,2018-11-26 07:00:00
34.22,Boston University,0.82,1018.72,0.0,2018-12-01 04:53:01,0.76,3.75,False,2018-12-01 04:00:00
36.33,South Station,0.91,1004.02,0.0,2018-12-17 14:45:02,0.89,6.99,False,2018-12-17 14:00:00
44.56,Boston University,1.0,992.96,0.0087,2018-11-27 09:45:20,0.96,9.25,True,2018-11-27 09:00:00
44.12,Haymarket Square,1.0,995.99,0.0143,2018-11-27 07:45:20,0.92,12.56,True,2018-11-27 07:00:00
42.07,Northeastern University,1.0,1012.12,0.102,2018-12-16 23:45:01,0.78,11.28,True,2018-12-16 23:00:00
41.99,Haymarket Square,0.78,990.83,0.0,2018-11-27 19:15:20,0.74,10.34,False,2018-11-27 19:00:00
36.64,Haymarket Square,0.9,1022.67,0.0,2018-12-02 04:52:54,0.84,1.04,False,2018-12-02 04:00:00
30.85,North End,0.54,1034.91,0.0,2018-12-13 23:45:01,0.66,2.09,False,2018-12-13 23:00:00
41.93,North Station,0.86,1020.17,0.0,2018-12-16 15:45:01,0.74,9.56,False,2018-12-16 15:00:00
45.46,North End,0.43,1022.01,0.0,2018-12-15 22:45:01,0.7,7.49,False,2018-12-15 22:00:00
40.45,Financial District,0.27,991.57,0.0,2018-11-27 22:45:20,0.7,8.45,False,2018-11-27 22:00:00
26.76,North End,0.45,1034.02,0.0,2018-12-14 09:45:01,0.81,2.41,False,2018-12-14 09:00:00
40.81,Northeastern University,0.42,1024.48,0.0,2018-12-16 02:45:01,0.72,6.31,False,2018-12-16 02:00:00
26.16,Back Bay,0.53,1033.65,0.0,2018-12-13 15:45:01,0.58,2.78,False,2018-12-13 15:00:00
33.47,Financial District,0.69,1019.04,0.0,2018-12-01 06:52:54,0.78,3.92,False,2018-12-01 06:00:00
33.26,North Station,0.38,990.67,0.0,2018-11-28 11:06:24,0.82,6.6,False,2018-11-28 11:00:00
42.19,Fenway,0.91,1018.76,0.0209,2018-12-16 16:45:02,0.75,9.48,True,2018-12-16 16:00:00
33.3,Fenway,0.42,991.82,0.0,2018-11-28 09:32:11,0.84,5.82,False,2018-11-28 09:00:00
44.44,Theatre District,1.0,996.85,0.025,2018-11-27 06:45:20,0.92,13.17,True,2018-11-27 06:00:00
39.54,South Station,0.83,996.08,0.0,2018-11-29 00:02:07,0.66,10.8,False,2018-11-29 00:00:00
43.83,Haymarket Square,1.0,997.49,0.013,2018-11-27 06:15:20,0.91,11.44,True,2018-11-27 06:00:00
27.44,Financial District,0.34,1011.41,0.0,2018-12-18 15:45:01,0.45,15.09,False,2018-12-18 15:00:00
26.93,Northeastern University,0.16,1033.4,0.0,2018-12-14 11:45:01,0.81,2.94,False,2018-12-14 11:00:00
35.19,South Station,0.99,1003.67,0.0,2018-12-17 12:45:02,0.89,8.54,False,2018-12-17 12:00:00
41.04,North End,1.0,1014.57,0.0,2018-11-26 09:03:05,0.92,1.79,False,2018-11-26 09:00:00
40.53,West End,0.93,1013.77,0.0,2018-11-26 05:17:45,0.92,2.97,False,2018-11-26 05:00:00
38.55,South Station,0.54,1023.52,0.0,2018-12-01 22:52:56,0.7,2.34,False,2018-12-01 22:00:00
48.2,Beacon Hill,0.99,1006.02,0.0039,2018-12-02 18:52:54,0.94,4.08,True,2018-12-02 18:00:00
26.25,Fenway,0.47,1010.13,0.0,2018-12-18 14:45:01,0.47,13.58,False,2018-12-18 14:00:00
44.0,North Station,0.34,1022.05,0.0,2018-12-15 23:45:01,0.7,7.92,False,2018-12-15 23:00:00
23.1,South Station,0.06,1027.47,0.0,2018-12-13 04:45:03,0.49,4.8,False,2018-12-13 04:00:00
39.64,South Station,0.04,1012.02,0.0,2018-11-30 01:52:54,0.6,8.03,False,2018-11-30 01:00:00
44.69,North Station,1.0,1009.14,0.0038,2018-11-26 22:45:10,0.87,8.31,True,2018-11-26 22:00:00
38.32,West End,0.62,997.37,0.0,2018-11-29 01:19:44,0.72,10.28,False,2018-11-29 01:00:00
46.83,Financial District,0.99,1021.65,0.0,2018-12-15 10:45:01,0.87,5.68,False,2018-12-15 10:00:00
39.54,Financial District,0.22,1022.4,0.0,2018-12-16 09:45:01,0.73,8.01,False,2018-12-16 09:00:00
35.85,Boston University,0.55,1023.48,0.0,2018-12-02 02:52:54,0.82,1.35,False,2018-12-02 02:00:00
21.41,Back Bay,0.2,1033.72,0.0,2018-12-13 13:45:01,0.6,2.88,False,2018-12-13 13:00:00
39.16,Back Bay,1.0,1008.35,0.002,2018-12-17 03:45:01,0.92,11.42,True,2018-12-17 03:00:00
42.67,Theatre District,0.84,1020.08,0.0,2018-12-16 15:45:01,0.71,9.91,False,2018-12-16 15:00:00
48.61,Financial District,0.18,1001.44,0.0,2018-12-03 22:52:54,0.53,10.97,False,2018-12-03 22:00:00
46.88,West End,0.91,1022.17,0.0,2018-12-15 14:45:01,0.88,3.98,False,2018-12-15 14:00:00
40.24,North Station,0.97,1015.28,0.0,2018-11-26 11:05:10,0.93,2.41,False,2018-11-26 11:00:00
20.0,Northeastern University,0.61,1030.19,0.0,2018-12-13 08:45:01,0.61,3.58,False,2018-12-13 08:00:00
41.17,West End,0.87,1016.05,0.0,2018-11-30 18:52:54,0.59,1.4,False,2018-11-30 18:00:00
41.36,Boston University,0.91,991.51,0.0,2018-11-28 17:02:08,0.63,9.18,False,2018-11-28 17:00:00
37.7,Beacon Hill,0.41,998.43,0.0,2018-11-29 03:19:00,0.71,11.09,False,2018-11-29 03:00:00
32.33,Back Bay,0.7,1033.66,0.0,2018-12-13 18:45:01,0.56,2.34,False,2018-12-13 18:00:00
38.29,Fenway,0.51,997.92,0.0,2018-11-29 02:06:46,0.7,10.18,False,2018-11-29 02:00:00
24.19,Beacon Hill,0.08,1026.82,0.0,2018-12-13 03:41:45,0.47,5.6,False,2018-12-13 03:00:00
41.53,Northeastern University,0.91,991.51,0.0,2018-11-28 17:02:08,0.62,9.21,False,2018-11-28 17:00:00
48.13,North End,1.0,1002.89,0.0,2018-12-02 23:52:54,0.94,4.02,False,2018-12-02 23:00:00
40.13,North End,0.99,994.93,0.0,2018-11-28 22:53:38,0.63,9.87,False,2018-11-28 22:00:00
41.35,Beacon Hill,0.47,1022.56,0.0,2018-12-01 16:52:54,0.58,2.24,False,2018-12-01 16:00:00
40.31,West End,0.86,994.07,0.0,2018-11-28 21:32:09,0.66,9.54,False,2018-11-28 21:00:00
45.37,North Station,0.92,1001.11,0.0,2018-12-03 08:52:54,0.94,2.8,False,2018-12-03 08:00:00
42.52,Beacon Hill,1.0,1017.42,0.0,2018-12-16 17:45:02,0.72,9.8,False,2018-12-16 17:00:00
39.25,North Station,0.39,1022.44,0.0,2018-12-16 08:45:01,0.74,8.09,False,2018-12-16 08:00:00
34.99,Boston University,0.59,991.7,0.0,2018-11-28 07:56:39,0.79,5.48,False,2018-11-28 07:00:00
44.95,Back Bay,0.99,990.87,0.0087,2018-11-27 10:45:20,0.97,6.14,True,2018-11-27 10:00:00
45.77,Haymarket Square,0.97,1021.2,0.0,2018-12-15 08:45:01,0.91,6.17,False,2018-12-15 08:00:00
48.78,North End,0.54,1021.38,0.0,2018-12-15 20:45:01,0.71,5.55,False,2018-12-15 20:00:00
37.45,West End,0.62,1000.57,0.0,2018-11-29 06:38:49,0.71,10.44,False,2018-11-29 06:00:00
50.82,Fenway,1.0,1003.27,0.0,2018-12-02 21:52:54,0.94,3.81,False,2018-12-02 21:00:00
41.15,Boston University,0.99,991.73,0.0,2018-11-28 18:32:07,0.64,10.18,False,2018-11-28 18:00:00
44.65,Financial District,1.0,1003.15,0.162,2018-11-27 02:15:20,0.89,13.73,True,2018-11-27 02:00:00
38.2,Fenway,0.6,997.49,0.0,2018-11-29 01:24:43,0.72,10.28,False,2018-11-29 01:00:00
35.72,South Station,0.2,1024.2,0.0,2018-12-02 00:52:54,0.78,1.9,False,2018-12-02 00:00:00
37.94,Theatre District,1.0,1020.06,0.0201,2018-12-02 07:52:54,0.86,1.96,True,2018-12-02 07:00:00
33.08,West End,0.05,1017.29,0.0,2018-11-30 13:52:54,0.79,1.92,False,2018-11-30 13:00:00
42.39,Boston University,0.92,1014.84,0.0189,2018-11-26 14:05:09,0.91,2.25,True,2018-11-26 14:00:00
40.87,Beacon Hill,0.38,1009.47,0.0,2018-11-29 21:26:51,0.59,10.03,False,2018-11-29 21:00:00
23.86,Haymarket Square,0.33,1034.02,0.0,2018-12-13 14:45:01,0.61,3.03,False,2018-12-13 14:00:00
36.47,Financial District,0.92,1003.47,0.0,2018-12-17 13:45:02,0.87,7.43,False,2018-12-17 13:00:00
38.8,North Station,0.83,1022.57,0.0,2018-12-16 11:45:01,0.78,6.91,False,2018-12-16 11:00:00
43.52,Boston University,0.57,1006.75,0.0,2018-11-29 15:52:54,0.55,11.11,False,2018-11-29 15:00:00
50.8,Financial District,0.76,999.99,0.0,2018-12-03 13:52:54,0.89,6.23,False,2018-12-03 13:00:00
47.32,West End,1.0,1007.49,0.0068,2018-12-02 17:52:54,0.96,5.16,True,2018-12-02 17:00:00
38.61,North End,0.67,997.21,0.0,2018-11-29 01:09:23,0.71,10.12,False,2018-11-29 01:00:00
36.33,North End,0.29,1001.75,0.0,2018-12-18 02:45:01,0.69,10.07,False,2018-12-18 02:00:00
39.42,West End,0.45,1023.97,0.0,2018-12-16 04:45:02,0.72,7.21,False,2018-12-16 04:00:00
28.89,Financial District,0.96,1005.29,0.0,2018-12-18 08:45:01,0.55,15.68,False,2018-12-18 08:00:00
39.34,Beacon Hill,0.86,995.91,0.0,2018-11-28 23:49:34,0.66,10.4,False,2018-11-28 23:00:00
36.22,South Station,0.24,991.57,0.0,2018-11-28 06:34:30,0.76,6.68,False,2018-11-28 06:00:00
20.1,North Station,0.62,1030.21,0.0,2018-12-13 08:45:01,0.61,3.79,False,2018-12-13 08:00:00
41.42,Financial District,0.84,994.07,0.0,2018-11-28 22:02:09,0.61,9.3,False,2018-11-28 22:00:00
40.86,Theatre District,0.84,994.08,0.0,2018-11-28 22:02:09,0.63,9.29,False,2018-11-28 22:00:00
41.1,Northeastern University,0.98,1014.34,0.0,2018-11-26 06:50:30,0.92,1.81,False,2018-11-26 06:00:00
43.66,Theatre District,0.97,1005.88,0.2154,2018-11-27 00:43:39,0.92,11.22,True,2018-11-27 00:00:00
42.63,Haymarket Square,0.91,1014.85,0.003,2018-11-26 14:05:08,0.9,2.23,True,2018-11-26 14:00:00
30.88,West End,0.19,1022.8,0.0,2018-12-09 23:06:24,0.57,5.55,False,2018-12-09 23:00:00
30.81,Theatre District,0.0,1012.32,0.0,2018-12-18 18:45:01,0.46,13.15,False,2018-12-18 18:00:00
38.54,North End,0.57,997.65,0.0,2018-11-29 01:53:39,0.7,10.08,False,2018-11-29 01:00:00
36.0,North Station,0.52,1023.47,0.0,2018-12-02 02:52:54,0.81,1.59,False,2018-12-02 02:00:00
28.32,Theatre District,0.97,1005.31,0.0,2018-12-18 08:45:01,0.56,15.61,False,2018-12-18 08:00:00
33.29,North End,0.4,991.95,0.0,2018-11-28 09:43:15,0.84,6.82,False,2018-11-28 09:00:00
32.99,Boston University,0.4,990.69,0.0,2018-11-28 11:06:24,0.83,6.5,False,2018-11-28 11:00:00
40.64,North Station,0.82,999.95,0.0,2018-12-17 19:45:01,0.77,8.9,False,2018-12-17 19:00:00
40.92,North Station,0.63,1023.18,0.0,2018-12-01 20:52:54,0.63,1.77,False,2018-12-01 20:00:00
38.13,Financial District,0.51,998.73,0.0,2018-11-29 04:32:00,0.7,10.04,False,2018-11-29 04:00:00
44.77,South Station,1.0,1006.37,0.0583,2018-11-27 00:12:13,0.88,9.78,True,2018-11-27 00:00:00
45.34,Financial District,0.99,990.79,0.0297,2018-11-27 10:15:20,0.93,6.13,True,2018-11-27 10:00:00
40.11,West End,1.0,1016.03,0.0,2018-11-30 19:52:54,0.61,3.85,False,2018-11-30 19:00:00
38.49,West End,0.67,997.22,0.0,2018-11-29 01:09:23,0.71,10.07,False,2018-11-29 01:00:00
29.95,Back Bay,0.02,1015.52,0.0,2018-11-30 09:52:54,0.84,3.24,False,2018-11-30 09:00:00
43.12,North End,1.0,998.67,0.012,2018-11-27 05:45:20,0.91,10.21,True,2018-11-27 05:00:00
34.89,North End,1.0,1004.05,0.003,2018-12-17 10:45:01,0.92,10.06,True,2018-12-17 10:00:00
45.26,West End,1.0,989.02,0.0,2018-11-27 12:15:20,0.93,1.57,False,2018-11-27 12:00:00
41.68,Haymarket Square,0.44,1023.68,0.0,2018-12-16 01:45:01,0.71,6.28,False,2018-12-16 01:00:00
38.38,North Station,1.0,1020.71,0.0,2018-12-02 06:52:54,0.83,2.75,False,2018-12-02 06:00:00
40.89,Back Bay,0.93,1000.17,0.0,2018-12-17 18:45:02,0.78,7.54,False,2018-12-17 18:00:00
37.93,South Station,0.59,998.46,0.0,2018-11-29 04:09:18,0.7,9.52,False,2018-11-29 04:00:00
27.26,Theatre District,0.34,1011.42,0.0,2018-12-18 15:45:01,0.46,15.0,False,2018-12-18 15:00:00
44.88,Theatre District,0.88,1009.86,0.0,2018-11-26 20:35:09,0.84,9.4,False,2018-11-26 20:00:00
42.98,Boston University,0.96,1014.51,0.0,2018-11-26 15:05:09,0.91,3.26,False,2018-11-26 15:00:00
34.41,North End,0.99,1003.7,0.0,2018-12-17 12:45:02,0.92,7.84,False,2018-12-17 12:00:00
44.85,Back Bay,0.89,1000.7,0.0,2018-12-03 06:52:54,0.95,1.53,False,2018-12-03 06:00:00
40.89,Fenway,0.76,1028.45,0.0,2018-12-14 21:45:01,0.73,4.38,False,2018-12-14 21:00:00
38.23,West End,0.59,997.44,0.0,2018-11-29 01:24:43,0.72,10.39,False,2018-11-29 01:00:00
44.51,Theatre District,0.97,1007.95,0.0092,2018-11-26 22:42:25,0.88,9.69,True,2018-11-26 22:00:00
42.27,Financial District,0.91,1014.84,0.0022,2018-11-26 14:05:09,0.92,2.24,True,2018-11-26 14:00:00
45.01,Northeastern University,0.97,988.86,0.0,2018-11-27 12:45:20,0.94,4.53,False,2018-11-27 12:00:00
38.4,North End,0.48,991.64,0.0,2018-11-28 14:02:07,0.67,11.33,False,2018-11-28 14:00:00
38.74,Theatre District,1.0,1005.51,0.0,2018-12-17 06:45:01,0.91,11.09,False,2018-12-17 06:00:00
33.3,Haymarket Square,0.32,1022.5,0.0,2018-12-01 12:52:54,0.79,4.87,False,2018-12-01 12:00:00
37.85,Beacon Hill,0.45,999.0,0.0,2018-11-29 04:57:39,0.7,9.68,False,2018-11-29 04:00:00
37.99,Northeastern University,0.12,1017.43,0.0,2018-11-30 14:52:54,0.68,2.72,False,2018-11-30 14:00:00
37.69,North End,0.41,998.41,0.0,2018-11-29 03:19:00,0.71,11.18,False,2018-11-29 03:00:00
39.41,Fenway,1.0,1016.93,0.0,2018-11-30 20:52:54,0.64,3.83,False,2018-11-30 20:00:00
41.6,West End,1.0,1011.53,0.05,2018-12-17 00:45:02,0.84,10.8,True,2018-12-17 00:00:00
42.77,Boston University,0.74,1022.79,0.0,2018-12-01 19:52:54,0.57,1.69,False,2018-12-01 19:00:00
43.8,Theatre District,1.0,998.82,0.047,2018-11-27 05:15:20,0.9,13.73,True,2018-11-27 05:00:00
37.84,Back Bay,0.44,998.93,0.0,2018-11-29 04:46:23,0.7,9.35,False,2018-11-29 04:00:00
40.84,Northeastern University,0.98,1014.44,0.0,2018-11-26 08:21:59,0.93,1.34,False,2018-11-26 08:00:00
47.73,Theatre District,0.99,1002.64,0.0,2018-12-03 01:52:54,0.93,1.89,False,2018-12-03 01:00:00
43.96,West End,0.98,1006.0,0.1468,2018-11-27 00:58:48,0.9,9.96,True,2018-11-27 00:00:00
33.29,Haymarket Square,0.4,991.95,0.0,2018-11-28 09:42:24,0.84,6.79,False,2018-11-28 09:00:00
39.71,South Station,1.0,1007.22,0.0,2018-12-17 04:45:02,0.89,11.39,False,2018-12-17 04:00:00
39.5,Beacon Hill,0.83,995.63,0.0,2018-11-28 23:32:10,0.66,10.83,False,2018-11-28 23:00:00
47.28,Financial District,0.98,1002.74,0.0,2018-12-03 02:52:54,0.94,3.67,False,2018-12-03 02:00:00
32.79,Beacon Hill,0.88,1020.17,0.0,2018-12-01 09:52:54,0.79,4.2,False,2018-12-01 09:00:00
42.12,Financial District,0.91,1028.96,0.0,2018-12-14 20:45:01,0.69,4.56,False,2018-12-14 20:00:00
37.63,Boston University,0.5,998.74,0.0,2018-11-29 04:29:35,0.71,9.76,False,2018-11-29 04:00:00
40.53,North End,1.0,1014.19,0.0,2018-11-26 06:12:12,0.91,1.22,False,2018-11-26 06:00:00
39.25,South Station,0.37,998.29,0.0,2018-11-29 02:37:51,0.69,10.63,False,2018-11-29 02:00:00
32.7,Theatre District,0.88,1020.17,0.0,2018-12-01 09:52:54,0.79,4.23,False,2018-12-01 09:00:00
35.62,West End,0.8,1002.05,0.0,2018-12-18 04:45:02,0.67,10.65,False,2018-12-18 04:00:00
40.83,Back Bay,1.0,1014.74,0.0,2018-11-26 09:35:10,0.94,0.58,False,2018-11-26 09:00:00
42.49,North Station,1.0,1017.43,0.0,2018-12-16 17:45:02,0.72,9.84,False,2018-12-16 17:00:00
45.12,Boston University,0.97,1012.37,0.0,2018-11-26 18:05:08,0.88,4.61,False,2018-11-26 18:00:00
38.23,West End,1.0,1005.2,0.0,2018-12-17 07:45:01,0.92,10.73,False,2018-12-17 07:00:00
40.56,Northeastern University,0.94,1013.75,0.0,2018-11-26 04:55:44,0.92,2.88,False,2018-11-26 04:00:00
37.84,Beacon Hill,0.45,998.98,0.0,2018-11-29 04:54:50,0.7,9.6,False,2018-11-29 04:00:00
41.06,Beacon Hill,0.88,1027.59,0.0,2018-12-14 23:45:01,0.79,4.5,False,2018-12-14 23:00:00
35.91,Northeastern University,0.55,1023.47,0.0,2018-12-02 02:52:54,0.82,1.44,False,2018-12-02 02:00:00
46.44,Financial District,0.89,1021.79,0.0,2018-12-15 11:45:02,0.87,4.55,False,2018-12-15 11:00:00
46.79,North Station,0.86,1001.89,0.0,2018-12-03 04:52:54,0.94,2.68,False,2018-12-03 04:00:00
39.51,North Station,1.0,1018.09,0.028,2018-12-02 11:52:54,0.92,5.41,True,2018-12-02 11:00:00
19.67,Fenway,0.43,1031.08,0.0,2018-12-13 10:45:02,0.64,3.65,False,2018-12-13 10:00:00
37.31,Theatre District,1.0,1004.82,0.0,2018-12-17 08:45:01,0.93,10.78,False,2018-12-17 08:00:00
43.99,Theatre District,0.99,1005.32,0.1872,2018-11-27 01:18:34,0.9,11.33,True,2018-11-27 01:00:00
40.55,North End,0.93,1015.17,0.0,2018-11-26 12:35:08,0.95,3.16,False,2018-11-26 12:00:00
37.74,Theatre District,0.46,999.24,0.0,2018-11-29 05:17:35,0.7,10.14,False,2018-11-29 05:00:00
46.24,Northeastern University,1.0,1010.15,0.0,2018-12-02 16:52:54,0.95,6.89,False,2018-12-02 16:00:00
37.87,North Station,0.53,1023.52,0.0,2018-12-01 22:52:54,0.72,2.3,False,2018-12-01 22:00:00
40.51,Haymarket Square,1.0,1014.19,0.0,2018-11-26 06:14:45,0.91,1.24,False,2018-11-26 06:00:00
45.4,Northeastern University,0.92,1021.88,0.0,2018-12-15 07:45:01,0.92,6.26,False,2018-12-15 07:00:00
28.81,Financial District,0.28,1021.48,0.0,2018-12-10 02:40:57,0.6,5.21,False,2018-12-10 02:00:00
41.68,Financial District,1.0,1014.57,0.0,2018-11-26 09:03:06,0.9,1.75,False,2018-11-26 09:00:00
34.16,Financial District,0.4,991.96,0.0,2018-11-28 09:43:15,0.81,6.84,False,2018-11-28 09:00:00
